trialnum	subject	session	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	direction0	direction1	direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev0_4	rev0_5	rev0_6	rev0_7	rev0_8	rev1_0	rev1_1	rev1_2	rev1_3	rev1_4	rev1_5	rev1_6	rev1_7	rev1_8	rev2_0	rev2_1	rev2_2	rev2_3	rev2_4	rev2_5	rev2_6	rev2_7	rev2_8	timingBlips
71	Y483	3	circle	8	0.1	1	3 	 5.072683569702031 	 3 	 4.0	4.0	0.0	2	1	-1	-1	-999	-999	0.0	2.2273 	3.4609 	5.4296 	-999	-999	-999	-999	-999	-999	2.6832 	4.0904 	5.877 	-999	-999	-999	-999	-999	-999	1.7532 	3.2802 	4.6805 	5.4001 	-999	-999	-999	-999	-999	5
72	Y483	3	circle	4	0.5435546875000057	1	3 	 3.5891674665685116 	 3 	 0.0	1.0	2.0	2	1	-1	-1	-999	-999	0.0	1.8967 	2.8941 	3.782 	4.6735 	-999	-999	-999	-999	-999	2.1323 	3.8286 	5.4783 	-999	-999	-999	-999	-999	-999	1.825 	2.8772 	3.5193 	4.0911 	-999	-999	-999	-999	-999	1
73	Y483	3	circle	8	0.44355468750001137	1	0 	 4.503451450990797 	 3 	 4.0	5.0	4.0	0	1	-1	-1	1.0	-999	-999	3.0859 	3.8513 	4.3977 	5.876 	-999	-999	-999	-999	-999	3.0077 	4.6388 	5.3022 	-999	-999	-999	-999	-999	-999	2.19 	3.8918 	4.86 	-999	-999	-999	-999	-999	-999	3
74	Y483	3	circle	4	1.0000000000000284	-1	0 	 4.4834699123993325 	 2 	 2.0	1.0	2.0	2	-1	1	-1	-999	-999	2.0	3.0186 	5.0042 	-999	-999	-999	-999	-999	-999	-999	1.8644 	3.2054 	4.2122 	5.54 	-999	-999	-999	-999	-999	3.091 	4.2918 	5.2682 	-999	-999	-999	-999	-999	-999	1
75	Y483	3	circle	8	0.24355468749999432	-1	3 	 4.278003063585652 	 2 	 2.0	6.0	0.0	2	-1	1	-1	-999	-999	-0.0	3.0955 	4.63 	-999	-999	-999	-999	-999	-999	-999	3.067 	4.424 	5.8908 	-999	-999	-999	-999	-999	-999	2.0911 	3.5481 	5.0528 	-999	-999	-999	-999	-999	-999	2
76	Y483	3	circle	4	0.1	-1	3 	 5.649832249288303 	 2 	 2.0	2.0	0.0	1	-1	1	-1	-999	0.0	-999	2.3498 	4.2569 	5.782 	7.7712 	-999	-999	-999	-999	-999	2.1816 	3.2227 	4.1547 	5.0878 	6.3275 	-999	-999	-999	-999	1.7303 	3.7273 	4.7087 	5.4355 	6.3965 	-999	-999	-999	-999	1
77	Y483	3	circle	8	0.02	-1	3 	 4.457034798579504 	 2 	 2.0	5.0	7.0	2	-1	1	-1	-999	-999	-0.0	2.4104 	3.3706 	5.039 	-999	-999	-999	-999	-999	-999	2.6486 	3.6265 	4.932 	-999	-999	-999	-999	-999	-999	2.4138 	4.2768 	5.1324 	-999	-999	-999	-999	-999	-999	15
78	Y483	3	circle	8	0.34355468750001705	-1	3 	 5.493319879164995 	 3 	 5.0	0.0	5.0	0	-1	1	-1	0.0	-999	-999	2.5253 	3.0542 	4.9342 	5.8422 	-999	-999	-999	-999	-999	2.6483 	3.8186 	4.6691 	6.5658 	-999	-999	-999	-999	-999	2.1272 	3.7219 	4.4968 	5.2952 	5.8558 	-999	-999	-999	-999	1
79	Y483	3	circle	4	0.6435546875	-1	3 	 5.144315577756446 	 3 	 0.0	0.0	3.0	2	-1	1	-1	-999	-999	-0.0	1.7341 	3.4483 	4.838 	6.006 	-999	-999	-999	-999	-999	2.394 	3.2108 	4.1317 	5.1993 	7.0582 	-999	-999	-999	-999	2.0866 	3.6563 	4.5237 	5.0414 	6.4374 	-999	-999	-999	-999	1
80	Y483	3	circle	4	0.02	1	3 	 3.6495691995431443 	 2 	 1.0	1.0	0.0	0	1	-1	-1	0.0	-999	-999	2.3051 	3.7752 	5.2528 	-999	-999	-999	-999	-999	-999	2.5009 	3.3472 	4.5102 	-999	-999	-999	-999	-999	-999	1.874 	3.4331 	4.8211 	-999	-999	-999	-999	-999	-999	2
81	Y483	3	circle	8	0.34355468750001705	1	3 	 4.225248255313642 	 3 	 3.0	6.0	2.0	0	1	-1	-1	0.0	-999	-999	1.9181 	3.3505 	5.1896 	-999	-999	-999	-999	-999	-999	2.2623 	4.1342 	4.7071 	-999	-999	-999	-999	-999	-999	2.3136 	2.8475 	3.765 	4.8721 	-999	-999	-999	-999	-999	4
82	Y483	3	circle	8	0.24355468749999432	-1	3 	 3.9388271370825163 	 2 	 5.0	0.0	6.0	2	-1	1	-1	-999	-999	0.0	1.9963 	2.8733 	3.7636 	4.8622 	-999	-999	-999	-999	-999	2.7267 	4.2659 	-999	-999	-999	-999	-999	-999	-999	2.9144 	4.6473 	-999	-999	-999	-999	-999	-999	-999	5
83	Y483	3	circle	4	0.9000000000000341	1	0 	 3.4075206512663874 	 2 	 2.0	1.0	2.0	2	1	-1	-1	-999	-999	1.0	2.6174 	3.7671 	-999	-999	-999	-999	-999	-999	-999	2.8764 	4.6941 	-999	-999	-999	-999	-999	-999	-999	2.3989 	4.186 	-999	-999	-999	-999	-999	-999	-999	8
84	Y483	3	circle	8	0.02	1	3 	 4.273208587019257 	 2 	 2.0	3.0	6.0	2	1	-1	-1	-999	-999	-0.0	2.1546 	3.5783 	4.3648 	5.7026 	-999	-999	-999	-999	-999	3.0057 	4.9771 	-999	-999	-999	-999	-999	-999	-999	1.9387 	3.5052 	5.0988 	-999	-999	-999	-999	-999	-999	3
85	Y483	3	circle	4	0.6435546875	-1	3 	 4.940289939090435 	 3 	 1.0	1.0	1.0	2	-1	1	-1	-999	-999	-0.0	2.6129 	4.0288 	5.3185 	-999	-999	-999	-999	-999	-999	2.0666 	3.8596 	5.6383 	-999	-999	-999	-999	-999	-999	2.5933 	3.8061 	5.1631 	5.9805 	-999	-999	-999	-999	-999	3
86	Y483	3	circle	4	0.6435546875	1	0 	 5.643434813279334 	 3 	 3.0	2.0	2.0	0	1	-1	-1	1.0	-999	-999	2.8128 	4.6693 	5.5417 	7.384 	-999	-999	-999	-999	-999	2.7012 	3.3204 	4.6193 	5.9521 	-999	-999	-999	-999	-999	1.9468 	3.1331 	3.6588 	5.3104 	5.9364 	6.6881 	-999	-999	-999	3
87	Y483	3	circle	8	0.34355468750001705	1	3 	 3.842848090852857 	 3 	 6.0	4.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.887 	4.859 	-999	-999	-999	-999	-999	-999	-999	1.8915 	3.5028 	5.1157 	-999	-999	-999	-999	-999	-999	2.7652 	4.4701 	-999	-999	-999	-999	-999	-999	-999	5
88	Y483	3	circle	8	0.44355468750001137	-1	3 	 5.420685506147909 	 3 	 2.0	7.0	3.0	0	-1	1	-1	-0.0	-999	-999	2.3817 	3.3012 	4.145 	4.8856 	6.4508 	-999	-999	-999	-999	2.7663 	3.6728 	4.7776 	6.3158 	-999	-999	-999	-999	-999	2.8084 	3.5475 	4.8134 	6.3363 	-999	-999	-999	-999	-999	3
89	Y483	3	circle	8	0.44355468750001137	-1	3 	 5.124640941265926 	 3 	 2.0	7.0	4.0	1	-1	1	-1	-999	0.0	-999	1.7623 	2.6702 	3.6929 	4.3036 	4.8481 	6.0378 	-999	-999	-999	3.0211 	3.9229 	5.7505 	-999	-999	-999	-999	-999	-999	2.7012 	3.685 	5.0257 	6.1532 	-999	-999	-999	-999	-999	3
90	Y483	3	circle	4	0.5935546875000028	1	0 	 3.825881533727112 	 3 	 2.0	1.0	2.0	0	1	-1	-1	-1.0	-999	-999	1.8575 	3.2541 	5.0221 	-999	-999	-999	-999	-999	-999	2.868 	4.6616 	-999	-999	-999	-999	-999	-999	-999	2.0675 	2.6675 	4.5036 	-999	-999	-999	-999	-999	-999	1
91	Y483	3	circle	8	0.2935546874999915	1	3 	 3.497725845735646 	 2 	 2.0	0.0	5.0	2	1	-1	-1	-999	-999	-0.0	2.962 	4.4837 	-999	-999	-999	-999	-999	-999	-999	2.5718 	3.7655 	4.4907 	-999	-999	-999	-999	-999	-999	2.0779 	3.3623 	4.0426 	-999	-999	-999	-999	-999	-999	2
92	Y483	3	circle	8	0.2935546874999915	1	3 	 5.381078875707786 	 2 	 2.0	2.0	6.0	1	1	-1	-1	-999	0.0	-999	2.1583 	2.8955 	4.8327 	6.8289 	-999	-999	-999	-999	-999	2.8832 	3.5237 	5.3982 	6.2606 	-999	-999	-999	-999	-999	3.1211 	4.1176 	5.9176 	-999	-999	-999	-999	-999	-999	1
93	Y483	3	circle	4	0.8000000000000398	-1	0 	 4.177774342589856 	 2 	 3.0	3.0	1.0	0	-1	1	-1	-2.0	-999	-999	2.966 	4.7544 	-999	-999	-999	-999	-999	-999	-999	2.9831 	4.329 	5.773 	-999	-999	-999	-999	-999	-999	2.2763 	4.2399 	5.608 	-999	-999	-999	-999	-999	-999	2
94	Y483	3	circle	8	0.2935546874999915	1	3 	 4.858188117747749 	 2 	 1.0	1.0	6.0	1	1	-1	-1	-999	0.0	-999	2.2843 	3.5336 	4.6923 	5.4302 	-999	-999	-999	-999	-999	2.2156 	3.4975 	4.2851 	6.0288 	-999	-999	-999	-999	-999	2.2951 	2.9951 	4.7792 	5.6411 	-999	-999	-999	-999	-999	5
95	Y483	3	circle	8	0.02	-1	3 	 4.442571699199561 	 3 	 1.0	0.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.0692 	3.4288 	4.3346 	4.9425 	-999	-999	-999	-999	-999	2.6115 	3.3569 	4.3358 	5.7286 	-999	-999	-999	-999	-999	2.7451 	4.5948 	6.0872 	-999	-999	-999	-999	-999	-999	2
96	Y483	3	circle	4	0.5435546875000057	1	3 	 3.559542340595495 	 3 	 1.0	2.0	0.0	0	1	-1	-1	0.0	-999	-999	2.9765 	3.7124 	4.8445 	-999	-999	-999	-999	-999	-999	2.5606 	3.9942 	-999	-999	-999	-999	-999	-999	-999	2.8007 	3.3238 	4.518 	-999	-999	-999	-999	-999	-999	8
97	Y483	3	circle	8	0.44355468750001137	1	3 	 5.265461402623349 	 3 	 7.0	0.0	2.0	1	1	-1	-1	-999	-0.0	-999	2.1417 	2.7998 	3.4775 	4.4737 	6.1513 	-999	-999	-999	-999	3.1417 	4.8357 	6.783 	-999	-999	-999	-999	-999	-999	2.2905 	3.9308 	4.4408 	5.1458 	6.5787 	-999	-999	-999	-999	2
98	Y483	3	circle	4	0.02	1	3 	 3.919913151080509 	 3 	 2.0	0.0	1.0	1	1	-1	-1	-999	0.0	-999	2.2141 	3.3689 	4.2111 	5.8076 	-999	-999	-999	-999	-999	2.682 	4.6558 	-999	-999	-999	-999	-999	-999	-999	3.0515 	3.6938 	4.2515 	-999	-999	-999	-999	-999	-999	2
99	Y483	3	circle	4	0.5435546875000057	1	3 	 3.247243381969856 	 3 	 1.0	3.0	0.0	2	1	-1	-1	-999	-999	0.0	2.3141 	4.2228 	-999	-999	-999	-999	-999	-999	-999	2.3862 	4.0087 	-999	-999	-999	-999	-999	-999	-999	2.8059 	4.5864 	-999	-999	-999	-999	-999	-999	-999	2
100	Y483	3	circle	8	0.34355468749998863	1	3 	 5.316264273457278 	 2 	 5.0	6.0	2.0	1	1	-1	-1	-999	0.0	-999	1.7949 	3.2395 	4.4871 	6.4342 	-999	-999	-999	-999	-999	2.7517 	3.4754 	5.3267 	6.9622 	-999	-999	-999	-999	-999	2.6466 	4.2253 	5.5488 	7.0525 	-999	-999	-999	-999	-999	1
101	Y483	3	circle	4	0.7000000000000455	1	3 	 5.1062733592500615 	 2 	 2.0	3.0	1.0	0	1	-1	-1	0.0	-999	-999	3.1766 	3.7752 	5.7297 	-999	-999	-999	-999	-999	-999	2.4689 	4.36 	6.2288 	-999	-999	-999	-999	-999	-999	1.8887 	3.3404 	4.7036 	6.6814 	-999	-999	-999	-999	-999	7
102	Y483	3	circle	4	0.7000000000000455	-1	3 	 3.5001712792819637 	 2 	 2.0	3.0	1.0	1	-1	1	-1	-999	0.0	-999	2.9885 	3.5424 	5.0854 	-999	-999	-999	-999	-999	-999	1.8216 	2.8845 	3.8576 	-999	-999	-999	-999	-999	-999	2.972 	3.611 	4.1307 	-999	-999	-999	-999	-999	-999	2
103	Y483	3	circle	4	0.1	-1	3 	 5.364955177968521 	 2 	 3.0	1.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.3513 	3.7154 	5.1435 	6.2926 	-999	-999	-999	-999	-999	2.7629 	3.3478 	4.0677 	5.4449 	5.9816 	-999	-999	-999	-999	2.8725 	4.2372 	6.1722 	-999	-999	-999	-999	-999	-999	1
104	Y483	3	circle	8	0.34355468749998863	-1	3 	 3.879359564580704 	 2 	 4.0	5.0	5.0	1	-1	1	-1	-999	-0.0	-999	2.7291 	3.5116 	4.8425 	-999	-999	-999	-999	-999	-999	2.6956 	4.18 	-999	-999	-999	-999	-999	-999	-999	3.0166 	3.9681 	4.939 	-999	-999	-999	-999	-999	-999	1
105	Y483	3	circle	4	0.5435546875000057	-1	3 	 5.6390019356988565 	 3 	 0.0	0.0	0.0	0	-1	1	-1	-0.0	-999	-999	3.1373 	4.1928 	5.9601 	-999	-999	-999	-999	-999	-999	2.5481 	4.4226 	6.3142 	-999	-999	-999	-999	-999	-999	2.0958 	3.0247 	4.3801 	6.2293 	-999	-999	-999	-999	-999	1
106	Y483	3	circle	8	0.5435546875000057	-1	3 	 4.9616340296608445 	 3 	 4.0	5.0	4.0	0	-1	1	-1	0.0	-999	-999	3.1482 	3.7507 	4.4823 	6.4489 	-999	-999	-999	-999	-999	1.7438 	2.999 	4.7406 	5.8544 	-999	-999	-999	-999	-999	2.3324 	4.1838 	5.8308 	-999	-999	-999	-999	-999	-999	4
107	Y483	3	circle	4	0.1	-1	3 	 3.786879632689524 	 3 	 0.0	2.0	1.0	1	-1	1	-1	-999	-0.0	-999	3.1621 	4.7126 	-999	-999	-999	-999	-999	-999	-999	3.0241 	4.2748 	-999	-999	-999	-999	-999	-999	-999	3.1963 	5.1797 	-999	-999	-999	-999	-999	-999	-999	1
108	Y483	3	circle	4	0.7000000000000455	1	0 	 4.055268211145504 	 2 	 3.0	0.0	1.0	2	1	-1	-1	-999	-999	2.0	2.8577 	3.4726 	5.1731 	-999	-999	-999	-999	-999	-999	3.0828 	4.0637 	5.985 	-999	-999	-999	-999	-999	-999	2.0867 	2.981 	3.8436 	5.4438 	-999	-999	-999	-999	-999	1
109	Y483	3	circle	4	0.6000000000000512	1	3 	 4.162931179372915 	 2 	 1.0	1.0	1.0	2	1	-1	-1	-999	-999	-0.0	2.2358 	2.8428 	3.3657 	5.1694 	-999	-999	-999	-999	-999	1.7864 	2.9198 	4.0643 	5.3157 	-999	-999	-999	-999	-999	2.5659 	4.1202 	4.7952 	-999	-999	-999	-999	-999	-999	2
110	Y483	3	circle	8	0.1	-1	3 	 4.43337940985315 	 2 	 3.0	3.0	3.0	2	-1	1	-1	-999	-999	-0.0	2.0615 	2.6488 	4.0763 	5.8939 	-999	-999	-999	-999	-999	1.7037 	2.3619 	3.1447 	4.6573 	6.5145 	-999	-999	-999	-999	2.4111 	3.4803 	5.4402 	-999	-999	-999	-999	-999	-999	1
111	Y483	3	circle	8	0.02	1	3 	 4.225765779399255 	 3 	 0.0	2.0	6.0	0	1	-1	-1	-0.0	-999	-999	2.1316 	2.75 	4.2733 	6.236 	-999	-999	-999	-999	-999	1.83 	3.0332 	4.2365 	5.5251 	-999	-999	-999	-999	-999	2.8952 	3.7812 	4.7046 	-999	-999	-999	-999	-999	-999	1
112	Y483	3	circle	8	0.5435546875000057	1	0 	 5.691917501313186 	 3 	 7.0	6.0	6.0	2	1	-1	-1	-999	-999	2.0	1.8367 	2.8754 	3.8859 	5.5776 	6.7738 	-999	-999	-999	-999	2.2545 	3.7629 	4.6592 	6.6004 	-999	-999	-999	-999	-999	1.7518 	2.635 	4.1486 	4.7908 	5.9512 	7.141 	-999	-999	-999	1
113	Y483	3	circle	4	0.5935546875000028	-1	3 	 3.535722432050511 	 3 	 3.0	3.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.6945 	3.6416 	5.3748 	-999	-999	-999	-999	-999	-999	3.1709 	4.1162 	-999	-999	-999	-999	-999	-999	-999	2.1949 	3.4123 	4.9069 	-999	-999	-999	-999	-999	-999	10
114	Y483	3	circle	8	0.34355468749998863	-1	0 	 5.2414602786886215 	 2 	 6.0	2.0	3.0	0	-1	1	-1	2.0	-999	-999	2.3978 	3.3331 	4.8675 	5.5211 	7.186 	-999	-999	-999	-999	2.0293 	3.9689 	5.6942 	-999	-999	-999	-999	-999	-999	1.864 	2.8214 	3.3483 	4.0471 	4.8991 	5.69 	-999	-999	-999	1
115	Y483	3	circle	8	0.2935546874999915	-1	0 	 4.749462328579387 	 2 	 5.0	1.0	6.0	0	-1	1	-1	2.0	-999	-999	3.1019 	3.6312 	4.2724 	5.2396 	-999	-999	-999	-999	-999	2.4741 	4.1618 	5.1386 	-999	-999	-999	-999	-999	-999	2.077 	3.5969 	5.4198 	-999	-999	-999	-999	-999	-999	2
116	Y483	3	circle	4	0.5935546875000028	-1	3 	 3.318285636043543 	 3 	 3.0	0.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.4638 	3.0023 	4.0267 	-999	-999	-999	-999	-999	-999	3.1858 	5.0065 	-999	-999	-999	-999	-999	-999	-999	2.3946 	3.9272 	-999	-999	-999	-999	-999	-999	-999	1
117	Y483	3	circle	4	0.6000000000000512	-1	3 	 4.9609607903812565 	 2 	 3.0	0.0	3.0	0	-1	1	-1	0.0	-999	-999	2.5821 	3.5996 	5.006 	6.6011 	-999	-999	-999	-999	-999	3.199 	3.8003 	4.6302 	5.5518 	-999	-999	-999	-999	-999	2.8229 	4.2325 	5.232 	5.7477 	-999	-999	-999	-999	-999	1
118	Y483	3	circle	8	0.4935546875000085	-1	0 	 5.172190578547573 	 3 	 0.0	4.0	2.0	1	-1	1	-1	-999	2.0	-999	2.3904 	3.149 	4.1086 	6.05 	-999	-999	-999	-999	-999	2.2957 	3.2564 	4.9197 	6.4065 	-999	-999	-999	-999	-999	2.8142 	4.1728 	4.7129 	5.6081 	-999	-999	-999	-999	-999	2
119	Y483	3	circle	4	0.6000000000000512	-1	3 	 3.5494439510503777 	 2 	 1.0	0.0	1.0	1	-1	1	-1	-999	-0.0	-999	2.1209 	3.0157 	4.1796 	-999	-999	-999	-999	-999	-999	2.796 	4.6626 	-999	-999	-999	-999	-999	-999	-999	2.1585 	3.3137 	4.0748 	-999	-999	-999	-999	-999	-999	1
