trialnum	subject	session	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	direction0	direction1	direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev0_4	rev0_5	rev0_6	rev0_7	rev0_8	rev1_0	rev1_1	rev1_2	rev1_3	rev1_4	rev1_5	rev1_6	rev1_7	rev1_8	rev2_0	rev2_1	rev2_2	rev2_3	rev2_4	rev2_5	rev2_6	rev2_7	rev2_8	timingBlips
71	Y481	1	circle	4	0.30000000000001137	1	3 	 3.312997866655503 	 2 	 3.0	1.0	1.0	2	1	-1	-1	-999	-999	0.0	1.7151 	3.507 	4.5074 	-999	-999	-999	-999	-999	-999	2.7816 	4.0505 	-999	-999	-999	-999	-999	-999	-999	1.98 	3.5696 	5.5591 	-999	-999	-999	-999	-999	-999	3
72	Y481	1	circle	8	0.12999999999999545	1	3 	 4.950573484616997 	 3 	 5.0	0.0	0.0	2	1	-1	-1	-999	-999	-0.0	1.7979 	3.7924 	5.2028 	6.2145 	-999	-999	-999	-999	-999	2.8595 	3.8235 	4.3497 	5.7323 	-999	-999	-999	-999	-999	2.3869 	3.8803 	4.3934 	5.0413 	6.1734 	-999	-999	-999	-999	2
73	Y481	1	circle	4	0.30000000000001137	-1	3 	 3.6127712840871404 	 2 	 1.0	1.0	3.0	2	-1	1	-1	-999	-999	-0.0	2.4021 	4.3928 	-999	-999	-999	-999	-999	-999	-999	2.4913 	3.7094 	5.5971 	-999	-999	-999	-999	-999	-999	2.3688 	3.6613 	5.0311 	-999	-999	-999	-999	-999	-999	1
74	Y481	1	circle	4	0.30000000000001137	1	3 	 4.472642667926352 	 2 	 2.0	3.0	3.0	2	1	-1	-1	-999	-999	0.0	2.8197 	4.409 	5.8054 	-999	-999	-999	-999	-999	-999	2.8377 	4.2541 	4.8413 	-999	-999	-999	-999	-999	-999	3.1727 	4.747 	6.6961 	-999	-999	-999	-999	-999	-999	2
75	Y481	1	circle	4	0.5548437500000176	1	3 	 3.561364417630574 	 3 	 1.0	3.0	1.0	0	1	-1	-1	0.0	-999	-999	2.4058 	3.2784 	5.2171 	-999	-999	-999	-999	-999	-999	2.7851 	3.7079 	5.0123 	-999	-999	-999	-999	-999	-999	2.0793 	3.2434 	4.5941 	-999	-999	-999	-999	-999	-999	3
76	Y481	1	circle	8	0.12999999999999545	1	3 	 4.499137684929575 	 3 	 0.0	2.0	1.0	0	1	-1	-1	-0.0	-999	-999	2.7604 	3.6385 	4.5684 	5.2998 	-999	-999	-999	-999	-999	2.1484 	3.5848 	5.3188 	-999	-999	-999	-999	-999	-999	2.2756 	4.2206 	5.9458 	-999	-999	-999	-999	-999	-999	15
77	Y481	1	circle	8	0.12999999999999545	-1	3 	 3.9058432219397523 	 3 	 6.0	4.0	3.0	0	-1	1	-1	0.0	-999	-999	2.3797 	4.1249 	5.3774 	-999	-999	-999	-999	-999	-999	2.7142 	3.7862 	5.5301 	-999	-999	-999	-999	-999	-999	1.9143 	3.7896 	5.1034 	-999	-999	-999	-999	-999	-999	1
78	Y481	1	circle	8	0.3548437500000148	-1	3 	 3.748890521299637 	 2 	 7.0	3.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.9877 	3.9693 	4.5006 	-999	-999	-999	-999	-999	-999	3.0809 	4.4948 	-999	-999	-999	-999	-999	-999	-999	2.7241 	4.0091 	4.6869 	-999	-999	-999	-999	-999	-999	2
79	Y481	1	circle	4	0.6548437500000119	1	0 	 3.7827290212183944 	 3 	 2.0	1.0	1.0	1	1	-1	-1	-999	2.0	-999	2.5572 	4.1028 	-999	-999	-999	-999	-999	-999	-999	2.1869 	3.1375 	3.9056 	4.9985 	-999	-999	-999	-999	-999	2.6586 	4.4468 	-999	-999	-999	-999	-999	-999	-999	1
80	Y481	1	circle	4	0.6048437500000148	1	3 	 4.1470649620106945 	 3 	 3.0	2.0	2.0	1	1	-1	-1	-999	0.0	-999	3.1251 	4.5033 	-999	-999	-999	-999	-999	-999	-999	2.6466 	4.4845 	-999	-999	-999	-999	-999	-999	-999	2.9637 	4.058 	4.5853 	-999	-999	-999	-999	-999	-999	2
81	Y481	1	circle	4	0.5000000000000142	-1	0 	 5.435076916179064 	 2 	 1.0	3.0	1.0	2	-1	1	-1	-999	-999	1.0	2.3095 	2.8269 	3.4991 	4.7828 	6.7698 	-999	-999	-999	-999	2.4077 	4.3385 	6.1785 	-999	-999	-999	-999	-999	-999	1.8797 	2.5954 	3.8185 	4.8114 	5.9977 	-999	-999	-999	-999	8
82	Y481	1	circle	4	0.02	-1	3 	 4.163159786134953 	 2 	 2.0	0.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.6937 	4.3683 	6.0066 	-999	-999	-999	-999	-999	-999	2.861 	3.9488 	5.0185 	-999	-999	-999	-999	-999	-999	2.4384 	3.5378 	5.4206 	-999	-999	-999	-999	-999	-999	2
83	Y481	1	circle	4	0.1	1	3 	 3.677578562956716 	 3 	 2.0	1.0	0.0	1	1	-1	-1	-999	-0.0	-999	3.1785 	4.97 	-999	-999	-999	-999	-999	-999	-999	2.022 	3.316 	4.7602 	-999	-999	-999	-999	-999	-999	1.8365 	3.6535 	4.5418 	-999	-999	-999	-999	-999	-999	1
84	Y481	1	circle	8	0.4548437500000091	1	0 	 4.478594176655216 	 2 	 1.0	6.0	1.0	0	1	-1	-1	4.0	-999	-999	3.0007 	3.7912 	5.4618 	-999	-999	-999	-999	-999	-999	2.0888 	3.1639 	4.5916 	6.3211 	-999	-999	-999	-999	-999	2.8661 	4.2926 	4.9403 	-999	-999	-999	-999	-999	-999	7
85	Y481	1	circle	4	0.4000000000000199	-1	3 	 4.411225768494732 	 2 	 0.0	2.0	1.0	1	-1	1	-1	-999	-0.0	-999	1.778 	2.6047 	3.1154 	3.7197 	5.5133 	-999	-999	-999	-999	2.4019 	3.0304 	4.3104 	5.3843 	-999	-999	-999	-999	-999	3.0027 	4.0 	4.8179 	-999	-999	-999	-999	-999	-999	1
86	Y481	1	circle	4	0.6048437500000148	-1	3 	 5.1356758907532445 	 3 	 1.0	1.0	3.0	1	-1	1	-1	-999	-0.0	-999	1.7371 	2.7186 	4.2258 	6.1217 	-999	-999	-999	-999	-999	1.8334 	3.3595 	4.5713 	5.7277 	-999	-999	-999	-999	-999	2.7454 	3.6374 	5.1702 	6.2586 	-999	-999	-999	-999	-999	2
87	Y481	1	circle	8	0.22999999999998977	-1	0 	 4.563697305984581 	 3 	 6.0	0.0	6.0	2	-1	1	-1	-999	-999	-1.0	1.9966 	3.1268 	3.7578 	4.8344 	6.5198 	-999	-999	-999	-999	3.1961 	4.3826 	5.1415 	-999	-999	-999	-999	-999	-999	1.9022 	3.2088 	5.1871 	-999	-999	-999	-999	-999	-999	1
88	Y481	1	circle	8	0.1	-1	3 	 5.656868673044055 	 2 	 4.0	2.0	6.0	2	-1	1	-1	-999	-999	0.0	2.678 	3.8121 	4.7345 	5.6418 	7.3169 	-999	-999	-999	-999	3.0734 	4.1095 	4.6782 	5.5718 	6.6009 	-999	-999	-999	-999	2.1829 	2.964 	4.3215 	6.2443 	-999	-999	-999	-999	-999	5
89	Y481	1	circle	8	0.1	1	3 	 3.990477994307266 	 2 	 0.0	4.0	6.0	1	1	-1	-1	-999	0.0	-999	2.8998 	3.6274 	4.8097 	-999	-999	-999	-999	-999	-999	2.5855 	4.242 	5.3589 	-999	-999	-999	-999	-999	-999	2.5771 	4.1341 	5.5464 	-999	-999	-999	-999	-999	-999	2
90	Y481	1	circle	4	0.4000000000000199	1	3 	 5.104143891364295 	 2 	 0.0	2.0	2.0	2	1	-1	-1	-999	-999	-0.0	2.0845 	3.4695 	4.5173 	6.2151 	-999	-999	-999	-999	-999	2.3773 	3.7914 	5.2326 	6.1069 	-999	-999	-999	-999	-999	2.8447 	3.7263 	5.3687 	6.9778 	-999	-999	-999	-999	-999	3
91	Y481	1	circle	4	0.6048437500000148	-1	3 	 5.271938563951657 	 3 	 2.0	0.0	2.0	0	-1	1	-1	0.0	-999	-999	2.5637 	4.1719 	5.1937 	6.8132 	-999	-999	-999	-999	-999	1.8577 	2.958 	4.2556 	5.9357 	-999	-999	-999	-999	-999	2.2983 	3.3619 	4.0899 	4.8757 	5.5279 	6.1021 	-999	-999	-999	6
92	Y481	1	circle	4	0.6548437500000119	-1	0 	 5.165744405212735 	 3 	 3.0	0.0	2.0	2	-1	1	-1	-999	-999	1.0	3.06 	4.3196 	5.3848 	7.056 	-999	-999	-999	-999	-999	2.0217 	2.8433 	4.433 	5.1482 	6.1929 	-999	-999	-999	-999	2.8168 	4.298 	6.1952 	-999	-999	-999	-999	-999	-999	3
93	Y481	1	circle	8	0.12999999999999545	-1	0 	 4.570420922196051 	 3 	 2.0	1.0	5.0	2	-1	1	-1	-999	-999	1.0	3.056 	3.9646 	5.8896 	-999	-999	-999	-999	-999	-999	2.7546 	3.2896 	4.3823 	5.7116 	-999	-999	-999	-999	-999	1.8332 	3.7727 	4.9031 	-999	-999	-999	-999	-999	-999	1
94	Y481	1	circle	4	0.6048437500000148	1	0 	 4.498741176469528 	 3 	 0.0	0.0	2.0	1	1	-1	-1	-999	-1.0	-999	2.5678 	3.6065 	5.4146 	-999	-999	-999	-999	-999	-999	1.7964 	3.2288 	4.7475 	6.0281 	-999	-999	-999	-999	-999	1.8865 	3.6043 	5.4918 	-999	-999	-999	-999	-999	-999	1
95	Y481	1	circle	8	0.40484375000001194	1	0 	 3.4864265954694575 	 2 	 7.0	6.0	3.0	2	1	-1	-1	-999	-999	-1.0	2.0899 	3.5765 	4.3535 	-999	-999	-999	-999	-999	-999	2.7252 	3.7215 	4.8517 	-999	-999	-999	-999	-999	-999	2.5453 	3.1509 	5.0298 	-999	-999	-999	-999	-999	-999	12
96	Y481	1	circle	4	0.1	-1	3 	 3.5659467351510155 	 3 	 0.0	3.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.0447 	3.8223 	5.6866 	-999	-999	-999	-999	-999	-999	2.2855 	3.8126 	4.7582 	-999	-999	-999	-999	-999	-999	2.2407 	4.0303 	-999	-999	-999	-999	-999	-999	-999	7
97	Y481	1	circle	4	0.4000000000000199	-1	3 	 4.986507162513777 	 2 	 3.0	3.0	2.0	2	-1	1	-1	-999	-999	0.0	2.5121 	4.05 	4.7837 	5.3343 	-999	-999	-999	-999	-999	1.9878 	3.1247 	4.7602 	6.6977 	-999	-999	-999	-999	-999	2.7012 	3.5801 	4.6161 	6.109 	-999	-999	-999	-999	-999	5
98	Y481	1	circle	8	0.030000000000001137	1	3 	 3.254110586834447 	 3 	 1.0	6.0	5.0	1	1	-1	-1	-999	0.0	-999	2.8366 	4.7476 	-999	-999	-999	-999	-999	-999	-999	2.3605 	4.1372 	-999	-999	-999	-999	-999	-999	-999	1.7153 	3.2202 	5.0453 	-999	-999	-999	-999	-999	-999	2
99	Y481	1	circle	8	0.3548437500000148	-1	3 	 4.124603073491053 	 2 	 7.0	1.0	7.0	1	-1	1	-1	-999	-0.0	-999	3.1905 	4.1843 	5.2968 	-999	-999	-999	-999	-999	-999	2.9236 	4.3403 	5.887 	-999	-999	-999	-999	-999	-999	1.7175 	3.3378 	3.9182 	5.3435 	-999	-999	-999	-999	-999	7
100	Y481	1	circle	8	0.3548437500000148	-1	0 	 4.8880311259108105 	 2 	 3.0	0.0	3.0	2	-1	1	-1	-999	-999	-1.0	1.7489 	2.2554 	3.892 	4.8806 	6.3697 	-999	-999	-999	-999	2.8956 	4.6997 	6.4788 	-999	-999	-999	-999	-999	-999	2.4081 	2.998 	4.1987 	5.5851 	-999	-999	-999	-999	-999	11
101	Y481	1	circle	4	0.5548437500000176	-1	0 	 3.5064234321658274 	 3 	 0.0	1.0	2.0	0	-1	1	-1	-1.0	-999	-999	1.7398 	2.4852 	4.0478 	-999	-999	-999	-999	-999	-999	1.9212 	3.3746 	4.3253 	-999	-999	-999	-999	-999	-999	3.0041 	4.9913 	-999	-999	-999	-999	-999	-999	-999	10
102	Y481	1	circle	4	0.5000000000000142	1	3 	 4.343838251295356 	 2 	 3.0	3.0	3.0	1	1	-1	-1	-999	0.0	-999	2.2441 	3.5534 	4.0648 	4.8757 	-999	-999	-999	-999	-999	1.9801 	2.8879 	3.871 	4.9778 	-999	-999	-999	-999	-999	2.8263 	3.8092 	4.6344 	5.7045 	-999	-999	-999	-999	-999	1
103	Y481	1	circle	8	0.3048437500000176	1	3 	 5.255103832051217 	 2 	 4.0	6.0	0.0	0	1	-1	-1	-0.0	-999	-999	2.9106 	4.1981 	4.9219 	6.7564 	-999	-999	-999	-999	-999	2.6366 	4.1265 	5.6078 	-999	-999	-999	-999	-999	-999	1.9609 	2.9925 	4.1511 	5.1731 	6.1875 	-999	-999	-999	-999	2
104	Y481	1	circle	8	0.02	-1	0 	 4.637234577301326 	 3 	 5.0	5.0	7.0	1	-1	1	-1	-999	-1.0	-999	2.835 	4.2248 	4.7311 	5.5704 	-999	-999	-999	-999	-999	2.1225 	3.5097 	4.8096 	6.5225 	-999	-999	-999	-999	-999	2.5869 	3.8963 	5.4425 	-999	-999	-999	-999	-999	-999	4
105	Y481	1	circle	4	0.5048437500000205	1	3 	 4.5606930666759435 	 3 	 0.0	2.0	0.0	0	1	-1	-1	-0.0	-999	-999	2.9122 	4.8458 	6.4795 	-999	-999	-999	-999	-999	-999	2.9761 	3.9811 	5.4542 	-999	-999	-999	-999	-999	-999	2.204 	2.8133 	3.4069 	4.7917 	6.667 	-999	-999	-999	-999	9
106	Y481	1	circle	8	0.030000000000001137	1	0 	 5.692623760353768 	 3 	 2.0	4.0	0.0	1	1	-1	-1	-999	4.0	-999	2.0528 	2.8071 	4.1273 	5.1141 	7.03 	-999	-999	-999	-999	2.8303 	4.7218 	6.0011 	-999	-999	-999	-999	-999	-999	1.9127 	2.6482 	3.5598 	4.1665 	5.0551 	6.5241 	-999	-999	-999	2
107	Y481	1	circle	8	0.030000000000001137	1	3 	 4.283638086414326 	 3 	 3.0	5.0	7.0	1	1	-1	-1	-999	0.0	-999	1.8743 	2.8163 	4.1103 	5.0142 	-999	-999	-999	-999	-999	2.3526 	2.8891 	3.7021 	5.4628 	-999	-999	-999	-999	-999	2.4455 	3.5784 	4.49 	6.3054 	-999	-999	-999	-999	-999	1
108	Y481	1	circle	4	0.1	1	3 	 4.684314758489659 	 2 	 2.0	2.0	1.0	2	1	-1	-1	-999	-999	0.0	1.9856 	2.5499 	3.4753 	5.3795 	-999	-999	-999	-999	-999	2.6931 	4.5358 	6.3923 	-999	-999	-999	-999	-999	-999	2.3212 	2.8251 	4.0525 	5.5347 	-999	-999	-999	-999	-999	6
109	Y481	1	circle	4	0.5000000000000142	1	0 	 4.8553764924986815 	 2 	 2.0	3.0	1.0	2	1	-1	-1	-999	-999	2.0	1.9451 	2.5095 	3.5699 	5.1566 	-999	-999	-999	-999	-999	3.0454 	4.928 	6.1407 	-999	-999	-999	-999	-999	-999	1.9566 	3.8899 	4.6674 	5.8632 	-999	-999	-999	-999	-999	3
110	Y481	1	circle	8	0.030000000000001137	-1	3 	 3.260430074905235 	 3 	 0.0	6.0	1.0	1	-1	1	-1	-999	-0.0	-999	2.4045 	3.7687 	-999	-999	-999	-999	-999	-999	-999	2.5812 	4.0727 	-999	-999	-999	-999	-999	-999	-999	2.8303 	4.1666 	-999	-999	-999	-999	-999	-999	-999	3
111	Y481	1	circle	8	0.3048437500000176	-1	3 	 4.158075187215054 	 2 	 4.0	3.0	6.0	1	-1	1	-1	-999	0.0	-999	2.2839 	3.8748 	4.3994 	5.0216 	-999	-999	-999	-999	-999	2.2995 	4.1609 	5.5543 	-999	-999	-999	-999	-999	-999	2.6725 	3.8796 	5.467 	-999	-999	-999	-999	-999	-999	3
112	Y481	1	circle	4	0.45000000000001705	1	3 	 3.472787005518374 	 2 	 3.0	1.0	1.0	0	1	-1	-1	-0.0	-999	-999	3.0709 	4.3043 	-999	-999	-999	-999	-999	-999	-999	3.0958 	4.7666 	-999	-999	-999	-999	-999	-999	-999	2.0652 	2.8477 	4.1856 	-999	-999	-999	-999	-999	-999	4
113	Y481	1	circle	4	0.5048437500000205	1	3 	 3.8397635443812614 	 3 	 0.0	0.0	3.0	0	1	-1	-1	-0.0	-999	-999	2.9936 	4.3155 	-999	-999	-999	-999	-999	-999	-999	1.7475 	3.0826 	3.7939 	4.7077 	-999	-999	-999	-999	-999	2.1744 	3.3475 	4.5762 	-999	-999	-999	-999	-999	-999	1
114	Y481	1	circle	8	0.3048437500000176	-1	3 	 3.2128193327371513 	 2 	 0.0	6.0	4.0	2	-1	1	-1	-999	-999	0.0	2.614 	4.3045 	-999	-999	-999	-999	-999	-999	-999	2.2147 	2.9871 	3.5131 	-999	-999	-999	-999	-999	-999	2.8246 	4.3416 	-999	-999	-999	-999	-999	-999	-999	1
115	Y481	1	circle	8	0.030000000000001137	1	0 	 3.61985972369267 	 3 	 5.0	6.0	4.0	2	1	-1	-1	-999	-999	-1.0	1.7615 	3.1603 	3.9281 	-999	-999	-999	-999	-999	-999	2.6301 	3.7566 	4.7683 	-999	-999	-999	-999	-999	-999	2.3737 	3.1258 	3.8709 	4.3864 	-999	-999	-999	-999	-999	1
116	Y481	1	circle	8	0.3548437500000148	1	0 	 4.310820646694431 	 2 	 5.0	0.0	2.0	0	1	-1	-1	1.0	-999	-999	2.4846 	4.323 	5.2677 	-999	-999	-999	-999	-999	-999	1.8796 	3.5094 	5.2451 	-999	-999	-999	-999	-999	-999	1.7598 	3.0174 	4.8454 	-999	-999	-999	-999	-999	-999	2
117	Y481	1	circle	8	0.030000000000001137	-1	3 	 4.302913715873085 	 3 	 0.0	0.0	3.0	0	-1	1	-1	-0.0	-999	-999	3.1762 	4.4248 	6.2867 	-999	-999	-999	-999	-999	-999	2.3613 	3.8641 	5.1045 	-999	-999	-999	-999	-999	-999	2.3492 	3.6567 	4.203 	5.9738 	-999	-999	-999	-999	-999	2
118	Y481	1	circle	4	0.45000000000001705	-1	3 	 5.3940033173115225 	 2 	 0.0	1.0	1.0	1	-1	1	-1	-999	0.0	-999	2.1068 	3.0792 	4.6216 	5.3924 	7.3068 	-999	-999	-999	-999	3.1003 	4.7149 	6.2893 	-999	-999	-999	-999	-999	-999	2.6169 	3.4971 	5.0035 	6.9312 	-999	-999	-999	-999	-999	3
119	Y481	1	circle	8	0.02	1	3 	 4.147222158829566 	 3 	 5.0	6.0	6.0	2	1	-1	-1	-999	-999	-0.0	2.0776 	3.617 	5.2759 	-999	-999	-999	-999	-999	-999	2.4985 	3.7195 	5.6958 	-999	-999	-999	-999	-999	-999	1.989 	3.2729 	4.6205 	-999	-999	-999	-999	-999	-999	2
